Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"C186","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",175.839404,-81.352125,0.000000,top
"C187","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",175.839476,-85.379955,0.000000,top
"C188","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",175.837893,-83.372233,0.000000,top
"C189","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",174.800158,-86.886108,0.000000,top
"C190","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",170.737619,-95.745354,180.000000,top
"C191","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",170.737619,-97.765894,180.000000,top
"C192","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",170.737619,-93.715568,180.000000,top
"C193","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",176.429912,-91.599500,0.000000,top
"C194","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",174.942047,-100.280655,-90.000000,top
"C195","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",170.017619,-100.508739,90.000000,top
"C196","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",170.737619,-108.421985,0.000000,top
"C197","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",174.289175,-53.655811,0.000000,top
"C198","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",171.241175,-53.655811,0.000000,top
"C199","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",169.871853,-82.136311,180.000000,top
"C200","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",169.871853,-84.168311,180.000000,top
"C201","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",186.359383,-52.052311,90.000000,top
"C202","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",185.737934,-81.352125,0.000000,top
"C203","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",185.738006,-85.379955,0.000000,top
"C204","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",185.736423,-83.372233,0.000000,top
"C205","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",184.698688,-86.886108,0.000000,top
"C206","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",180.636149,-95.745354,180.000000,top
"C207","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",180.636149,-97.765894,180.000000,top
"C208","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",180.636149,-93.715568,180.000000,top
"C209","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",186.328442,-91.599500,0.000000,top
"C210","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",184.840577,-100.280655,-90.000000,top
"C211","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",179.916149,-100.508739,90.000000,top
"C212","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",180.636149,-108.421985,0.000000,top
"C213","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",184.187705,-53.655811,0.000000,top
"C214","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",181.139705,-53.655811,0.000000,top
"C215","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",179.770383,-82.136311,180.000000,top
"C216","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",179.770383,-84.168311,180.000000,top
"C217","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",196.257913,-52.052311,90.000000,top
"C218","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",195.636464,-81.352125,0.000000,top
"C219","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",195.636536,-85.379955,0.000000,top
"C220","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",195.634953,-83.372233,0.000000,top
"C221","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",194.597218,-86.886108,0.000000,top
"C222","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",190.534679,-95.745354,180.000000,top
"C223","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",190.534679,-97.765894,180.000000,top
"C224","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",190.534679,-93.715568,180.000000,top
"C225","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",196.226972,-91.599500,0.000000,top
"C226","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",194.739107,-100.280655,-90.000000,top
"C227","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",189.814679,-100.508739,90.000000,top
"C228","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",190.534679,-108.421985,0.000000,top
"C229","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",194.086235,-53.655811,0.000000,top
"C230","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",191.038235,-53.655811,0.000000,top
"C231","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",189.668913,-82.136311,180.000000,top
"C232","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",189.668913,-84.168311,180.000000,top
"C233","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",206.156443,-52.052311,90.000000,top
"C234","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",205.534994,-81.352125,0.000000,top
"C235","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",205.535066,-85.379955,0.000000,top
"C236","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",205.533483,-83.372233,0.000000,top
"C237","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",204.495748,-86.886108,0.000000,top
"C238","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",200.433209,-95.745354,180.000000,top
"C239","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",200.433209,-97.765894,180.000000,top
"C240","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",200.433209,-93.715568,180.000000,top
"C241","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",206.125502,-91.599500,0.000000,top
"C242","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",204.637637,-100.280655,-90.000000,top
"C243","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",199.713209,-100.508739,90.000000,top
"C244","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",200.433209,-108.421985,0.000000,top
"C245","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",203.984765,-53.655811,0.000000,top
"C246","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",200.936765,-53.655811,0.000000,top
"C247","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",199.567443,-82.136311,180.000000,top
"C248","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",199.567443,-84.168311,180.000000,top
"C249","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",216.054973,-52.052311,90.000000,top
"C250","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",215.433524,-81.352125,0.000000,top
"C251","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",215.433596,-85.379955,0.000000,top
"C252","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",215.432013,-83.372233,0.000000,top
"C253","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",214.394278,-86.886108,0.000000,top
"C254","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",210.331739,-95.745354,180.000000,top
"C255","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",210.331739,-97.765894,180.000000,top
"C256","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",210.331739,-93.715568,180.000000,top
"C257","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",216.024032,-91.599500,0.000000,top
"C258","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",214.536167,-100.280655,-90.000000,top
"C259","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",209.611739,-100.508739,90.000000,top
"C260","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",210.331739,-108.421985,0.000000,top
"C261","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",213.883295,-53.655811,0.000000,top
"C262","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",210.835295,-53.655811,0.000000,top
"C263","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",209.465973,-82.136311,180.000000,top
"C264","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",209.465973,-84.168311,180.000000,top
"C265","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",225.953503,-52.052311,90.000000,top
"C266","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",225.332054,-81.352125,0.000000,top
"C267","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",225.332126,-85.379955,0.000000,top
"C268","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",225.330543,-83.372233,0.000000,top
"C269","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",224.292808,-86.886108,0.000000,top
"C270","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",220.230269,-95.745354,180.000000,top
"C271","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",220.230269,-97.765894,180.000000,top
"C272","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",220.230269,-93.715568,180.000000,top
"C273","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",225.922562,-91.599500,0.000000,top
"C274","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",224.434697,-100.280655,-90.000000,top
"C275","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",219.510269,-100.508739,90.000000,top
"C276","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",220.230269,-108.421985,0.000000,top
"C277","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",223.781825,-53.655811,0.000000,top
"C278","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",220.733825,-53.655811,0.000000,top
"C279","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",219.364503,-82.136311,180.000000,top
"C280","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",219.364503,-84.168311,180.000000,top
"C281","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",235.852033,-52.052311,90.000000,top
"C282","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",235.230584,-81.352125,0.000000,top
"C283","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",235.230656,-85.379955,0.000000,top
"C284","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",235.229073,-83.372233,0.000000,top
"C285","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",234.191338,-86.886108,0.000000,top
"C286","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",230.128799,-95.745354,180.000000,top
"C287","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",230.128799,-97.765894,180.000000,top
"C288","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",230.128799,-93.715568,180.000000,top
"C289","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",235.821092,-91.599500,0.000000,top
"C290","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",234.333227,-100.280655,-90.000000,top
"C291","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",229.408799,-100.508739,90.000000,top
"C292","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",230.128799,-108.421985,0.000000,top
"C293","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",233.680355,-53.655811,0.000000,top
"C294","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",230.632355,-53.655811,0.000000,top
"C295","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",229.263033,-82.136311,180.000000,top
"C296","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",229.263033,-84.168311,180.000000,top
"DS1","?","SOD-323_L1.8-W1.3-LS2.5-RD",69.953097,-97.119216,-90.000000,top
"DS2","?","SOD-323_L1.8-W1.3-LS2.5-RD",49.820000,-94.715000,180.000000,top
"J1","?","CONN-TH_XT30PW-M",45.300000,-56.725000,-90.000000,top
"L1","?","IND-SMD_L12.0-W12.0",69.750000,-57.275000,180.000000,top
"L2","?","IND-SMD_L4.0-W4.0",72.220168,-92.771408,0.000000,top
"L3","?","IND-SMD_L4.4-W4.2",82.418944,-89.739910,90.000000,top
"L4","?","IND-SMD_L4.0-W4.0",82.338944,-104.809196,-90.000000,top
"L5","?","IND-SMD_L4.4-W4.2",92.317474,-89.739910,90.000000,top
"L6","?","IND-SMD_L4.0-W4.0",92.237474,-104.809196,-90.000000,top
"L7","?","IND-SMD_L4.4-W4.2",102.216004,-89.739910,90.000000,top
"L8","?","IND-SMD_L4.0-W4.0",102.136004,-104.809196,-90.000000,top
"L9","?","IND-SMD_L4.4-W4.2",111.876439,-89.739910,90.000000,top
"L10","?","IND-SMD_L4.0-W4.0",111.796439,-104.809196,-90.000000,top
"L11","?","IND-SMD_L4.4-W4.2",121.774969,-89.739910,90.000000,top
"L12","?","IND-SMD_L4.0-W4.0",121.694969,-104.809196,-90.000000,top
"L13","?","IND-SMD_L4.4-W4.2",131.673499,-89.739910,90.000000,top
"L14","?","IND-SMD_L4.0-W4.0",131.593499,-104.809196,-90.000000,top
"L15","?","IND-SMD_L4.4-W4.2",141.572029,-89.739910,90.000000,top
"L16","?","IND-SMD_L4.0-W4.0",141.492029,-104.809196,-90.000000,top
"L17","?","IND-SMD_L4.4-W4.2",151.470559,-89.739910,90.000000,top
"L18","?","IND-SMD_L4.0-W4.0",151.390559,-104.809196,-90.000000,top
"L19","?","IND-SMD_L4.4-W4.2",161.369089,-89.739910,90.000000,top
"L20","?","IND-SMD_L4.0-W4.0",161.289089,-104.809196,-90.000000,top
"L21","?","IND-SMD_L4.4-W4.2",171.267619,-89.739910,90.000000,top
"L22","?","IND-SMD_L4.0-W4.0",171.187619,-104.809196,-90.000000,top
"L23","?","IND-SMD_L4.4-W4.2",181.166149,-89.739910,90.000000,top
"L24","?","IND-SMD_L4.0-W4.0",181.086149,-104.809196,-90.000000,top
"L25","?","IND-SMD_L4.4-W4.2",191.064679,-89.739910,90.000000,top
"L26","?","IND-SMD_L4.0-W4.0",190.984679,-104.809196,-90.000000,top
"L27","?","IND-SMD_L4.4-W4.2",200.963209,-89.739910,90.000000,top
"L28","?","IND-SMD_L4.0-W4.0",200.883209,-104.809196,-90.000000,top
"L29","?","IND-SMD_L4.4-W4.2",210.861739,-89.739910,90.000000,top
"L30","?","IND-SMD_L4.0-W4.0",210.781739,-104.809196,-90.000000,top
"L31","?","IND-SMD_L4.4-W4.2",220.760269,-89.739910,90.000000,top
"L32","?","IND-SMD_L4.0-W4.0",220.680269,-104.809196,-90.000000,top
"L33","?","IND-SMD_L4.4-W4.2",230.658799,-89.739910,90.000000,top
"L34","?","IND-SMD_L4.0-W4.0",230.578799,-104.809196,-90.000000,top
"LED1","?","LED0603-RD",250.675000,-68.065000,-90.000000,top
"LED2","?","LED0603-RD",86.827178,-79.596311,180.000000,top
"LED3","?","LED0603-RD",87.319178,-129.246311,0.000000,top
"LED4","?","LED0603-RD",87.573178,-142.962311,0.000000,top
"LED5","?","LED0603-RD",96.725708,-79.596311,180.000000,top
"LED6","?","LED0603-RD",97.217708,-129.246311,0.000000,top
"LED7","?","LED0603-RD",97.471708,-142.962311,0.000000,top
"LED8","?","LED0603-RD",106.624238,-79.596311,180.000000,top
"LED9","?","LED0603-RD",107.116238,-129.246311,0.000000,top
"LED10","?","LED0603-RD",107.370238,-142.962311,0.000000,top
"LED11","?","LED0603-RD",116.284673,-79.596311,180.000000,top
"LED12","?","LED0603-RD",116.776673,-129.246311,0.000000,top
"LED13","?","LED0603-RD",117.030673,-142.962311,0.000000,top
"LED14","?","LED0603-RD",126.183203,-79.596311,180.000000,top
"LED15","?","LED0603-RD",126.675203,-129.246311,0.000000,top
"LED16","?","LED0603-RD",126.929203,-142.962311,0.000000,top
"LED17","?","LED0603-RD",136.081733,-79.596311,180.000000,top
"LED18","?","LED0603-RD",136.573733,-129.246311,0.000000,top
"LED19","?","LED0603-RD",136.827733,-142.962311,0.000000,top
"LED20","?","LED0603-RD",145.980263,-79.596311,180.000000,top
"LED21","?","LED0603-RD",146.472263,-129.246311,0.000000,top
"LED22","?","LED0603-RD",146.726263,-142.962311,0.000000,top
"LED23","?","LED0603-RD",155.878793,-79.596311,180.000000,top
"LED24","?","LED0603-RD",156.370793,-129.246311,0.000000,top
"LED25","?","LED0603-RD",156.624793,-142.962311,0.000000,top
"LED26","?","LED0603-RD",165.777323,-79.596311,180.000000,top
"LED27","?","LED0603-RD",166.269323,-129.246311,0.000000,top
"LED28","?","LED0603-RD",166.523323,-142.962311,0.000000,top
"LED29","?","LED0603-RD",175.675853,-79.596311,180.000000,top
"LED30","?","LED0603-RD",176.167853,-129.246311,0.000000,top
"LED31","?","LED0603-RD",176.421853,-142.962311,0.000000,top
"LED32","?","LED0603-RD",185.574383,-79.596311,180.000000,top
"LED33","?","LED0603-RD",186.066383,-129.246311,0.000000,top
"LED34","?","LED0603-RD",186.320383,-142.962311,0.000000,top
"LED35","?","LED0603-RD",195.472913,-79.596311,180.000000,top
"LED36","?","LED0603-RD",195.964913,-129.246311,0.000000,top
"LED37","?","LED0603-RD",196.218913,-142.962311,0.000000,top
"LED38","?","LED0603-RD",205.371443,-79.596311,180.000000,top
"LED39","?","LED0603-RD",205.863443,-129.246311,0.000000,top
"LED40","?","LED0603-RD",206.117443,-142.962311,0.000000,top
"LED41","?","LED0603-RD",215.269973,-79.596311,180.000000,top
"LED42","?","LED0603-RD",215.761973,-129.246311,0.000000,top
"LED43","?","LED0603-RD",216.015973,-142.962311,0.000000,top
"LED44","?","LED0603-RD",225.168503,-79.596311,180.000000,top
"LED45","?","LED0603-RD",225.660503,-129.246311,0.000000,top
"LED46","?","LED0603-RD",225.914503,-142.962311,0.000000,top
"LED47","?","LED0603-RD",235.067033,-79.596311,180.000000,top
"LED48","?","LED0603-RD",235.559033,-129.246311,0.000000,top
"LED49","?","LED0603-RD",235.813033,-142.962311,0.000000,top
"Q1","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",81.988944,-130.008311,0.000000,top
"Q2","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",82.027178,-143.759230,0.000000,top
"Q3","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",82.922922,-113.010992,0.000000,top
"Q4","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",91.887474,-130.008311,0.000000,top
"Q5","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",91.925708,-143.759230,0.000000,top
"Q6","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",92.821452,-113.010992,0.000000,top
"Q7","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",101.786004,-130.008311,0.000000,top
"Q8","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",101.824238,-143.759230,0.000000,top
"Q9","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",102.719982,-113.010992,0.000000,top
"Q10","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",111.446439,-130.008311,0.000000,top
"Q11","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",111.484673,-143.759230,0.000000,top
"Q12","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",112.380417,-113.010992,0.000000,top
"Q13","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",121.344969,-130.008311,0.000000,top
"Q14","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",121.383203,-143.759230,0.000000,top
"Q15","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",122.278947,-113.010992,0.000000,top
"Q16","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",131.243499,-130.008311,0.000000,top
"Q17","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",131.281733,-143.759230,0.000000,top
"Q18","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",132.177477,-113.010992,0.000000,top
"Q19","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",141.142029,-130.008311,0.000000,top
"Q20","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",141.180263,-143.759230,0.000000,top
"Q21","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",142.076007,-113.010992,0.000000,top
"Q22","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",151.040559,-130.008311,0.000000,top
"Q23","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",151.078793,-143.759230,0.000000,top
"Q24","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",151.974537,-113.010992,0.000000,top
"Q25","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",160.939089,-130.008311,0.000000,top
"Q26","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",160.977323,-143.759230,0.000000,top
"Q27","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",161.873067,-113.010992,0.000000,top
"Q28","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",170.837619,-130.008311,0.000000,top
"Q29","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",170.875853,-143.759230,0.000000,top
"Q30","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",171.771597,-113.010992,0.000000,top
"Q31","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",180.736149,-130.008311,0.000000,top
"Q32","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",180.774383,-143.759230,0.000000,top
"Q33","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",181.670127,-113.010992,0.000000,top
"Q34","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",190.634679,-130.008311,0.000000,top
"Q35","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",190.672913,-143.759230,0.000000,top
"Q36","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",191.568657,-113.010992,0.000000,top
"Q37","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",200.533209,-130.008311,0.000000,top
"Q38","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",200.571443,-143.759230,0.000000,top
"Q39","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",201.467187,-113.010992,0.000000,top
"Q40","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",210.431739,-130.008311,0.000000,top
"Q41","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",210.469973,-143.759230,0.000000,top
"Q42","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",211.365717,-113.010992,0.000000,top
"Q43","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",220.330269,-130.008311,0.000000,top
